name,email,license_number,total_trips,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id
Mukamana Jacqueline,drivere92dd4f4@example.com,DL00073,193,9807.89,0.5274250700401149,0.784630313211232,7.467530632457202,0.9175483025810116,"{""highway"": 74.09403938280644, ""city"": 23.60602976376205, ""residential"": 23.159171098460938}",33,12,0.7251662134121851,0.7935428154888571,4.89682451653848,2,['Basic'],"[""R299"", ""R086"", ""R100""]",0.21509574011821503,73
Ndagijimana Eric,drivere1114e53@example.com,DL00074,167,12300.56,0.8566600970713488,0.9795474019769447,6.442431435721977,0.9839974695764921,"{""highway"": 66.93870855389179, ""city"": 20.43861343802513, ""residential"": 17.395097867322157}",27,28,0.6117193328596108,0.7448066332792377,4.893782828842025,5,['Basic'],"[""R341"", ""R035"", ""R245""]",0.40436035774041335,74
Umuhoza Claude,driverb2194be2@example.com,DL00075,119,4817.97,0.5374962557366774,0.8683950492009843,9.845986031466085,0.7733750728587631,"{""highway"": 66.83514978364133, ""city"": 24.145206955222083, ""residential"": 19.18292251626849}",50,34,0.7639040393203405,0.8371136631066581,3.7423504630314186,4,"['Basic', 'Advanced']","[""R104"", ""R319"", ""R131""]",0.1749264021230464,75
Ndagijimana Alice,driver14d2fb1f@example.com,DL00076,66,23858.12,0.6598114421334595,0.9195702048965533,10.842967639921469,0.8952097713990665,"{""highway"": 74.55100230259819, ""city"": 24.346432276383936, ""residential"": 15.3487801112956}",19,1,0.9452270666652227,0.8943632734264044,4.509442744827049,1,['Basic'],"[""R285"", ""R344"", ""R274""]",0.25777433000827027,76
Niyonsaba Alice,driver0864f273@example.com,DL00077,66,23157.27,0.7086479081661747,0.8304723103050988,2.9476050308283606,0.7204738543479134,"{""highway"": 71.14108541883289, ""city"": 32.99936844580045, ""residential"": 22.074145408617067}",31,38,0.6472390443599064,0.9586651860128708,3.268973675599062,4,['Basic'],"[""R475"", ""R199"", ""R378""]",0.4986455493914306,77
Mukamana Thierry,drivera278e705@example.com,DL00078,120,47536.16,0.7392169468167309,0.7133715063798775,10.360047144466325,0.7275260622701948,"{""highway"": 59.986606633956654, ""city"": 31.948726039751804, ""residential"": 22.30603864274867}",41,22,0.7632328846975501,0.8623184788930112,4.754031918730627,1,['Basic'],"[""R487"", ""R242"", ""R387""]",0.3425767366777125,78
Rwigema Anitha,driverd56b1bc0@example.com,DL00079,159,4964.11,0.9147545694420944,0.7240317588920236,7.513223757998526,0.9723695984555839,"{""highway"": 56.68171115727515, ""city"": 25.720506308959486, ""residential"": 22.940406103289668}",48,37,0.7594887916714642,0.7778016070463133,4.319766117442439,4,"['Basic', 'Advanced']","[""R248"", ""R411"", ""R474""]",0.2685351330664755,79
Niyonsaba Thierry,drivereb48b9c6@example.com,DL00080,171,8661.62,0.5069271907314766,0.8805758985340597,16.129612210062902,0.9965026962745562,"{""highway"": 67.82106698726821, ""city"": 20.55451348909988, ""residential"": 19.707022668879254}",39,35,0.6002120535437702,0.7351903941354161,3.1265952394416083,2,"['Basic', 'Advanced']","[""R341"", ""R248"", ""R427""]",0.4580886739788229,80
Rwigema Jacqueline,driverc34da100@example.com,DL00081,104,1189.38,0.8625606390465299,0.9854806672737728,19.16746859622545,0.7820110443261076,"{""highway"": 67.66588883007299, ""city"": 26.17408226029789, ""residential"": 22.041995318940238}",38,33,0.8842677287833913,0.8748165480177289,4.949420732477853,5,['Basic'],"[""R232"", ""R419"", ""R089""]",0.26041605368961895,81
Rwigema Jacqueline,driver33409247@example.com,DL00082,106,17149.68,0.9212295330295726,0.9621152815141899,9.632829867314706,0.7967442711820514,"{""highway"": 71.13957499229731, ""city"": 29.582359600915133, ""residential"": 20.935851215870443}",0,7,0.8160781132180681,0.8520427111497136,3.052321294011615,4,"['Basic', 'Advanced']","[""R193"", ""R062"", ""R424""]",0.3367595488520191,82
Rwigema Eric,driverf1ef08fb@example.com,DL00083,143,2931.15,0.6260826840515865,0.9780219490664965,8.951698863872897,0.8249885958374148,"{""highway"": 61.90768866712837, ""city"": 23.517778785608805, ""residential"": 18.04644948373225}",42,22,0.8284781748187968,0.8052038766047291,3.1690791909209004,2,"['Basic', 'Advanced']","[""R409"", ""R177"", ""R457""]",0.246677773738333,83
Niyonsaba Claude,driverd0b820c5@example.com,DL00084,19,36099.50,0.7412732605151447,0.7326312220214473,6.829425569506539,0.9774844849627171,"{""highway"": 69.00291325034485, ""city"": 27.31868518789595, ""residential"": 23.334142924561988}",27,0,0.9178107919753664,0.8948683096303945,3.6480449643824766,2,"['Basic', 'Advanced']","[""R013"", ""R220"", ""R022""]",0.20179340188642447,84
Rwigema Emmanuel,driver54746dd6@example.com,DL00085,26,39891.04,0.539679514748689,0.9283319723302575,11.808397089735356,0.7471804914228886,"{""highway"": 65.907636875153, ""city"": 25.51915573272396, ""residential"": 21.84896524985315}",16,10,0.7648032015453539,0.9589325124824574,4.330431677397641,4,"['Basic', 'Advanced']","[""R500"", ""R235"", ""R125""]",0.3917369671081019,85
Ndagijimana Eric,driverb2a95fe9@example.com,DL00086,71,18252.79,0.772551988191089,0.8095753102827785,4.248406668838317,0.8828695412875618,"{""highway"": 65.31157816721718, ""city"": 24.451219650410778, ""residential"": 17.77923797797057}",41,5,0.9189271358544222,0.9073686023219478,3.6342416192590727,3,['Basic'],"[""R404"", ""R299"", ""R013""]",0.345370850943293,86
Umuhoza Alice,driver27c0dfcb@example.com,DL00087,113,27458.63,0.8891625058845488,0.7552194983647794,8.56738840723801,0.7307029643605528,"{""highway"": 61.461407674742645, ""city"": 24.384259788248492, ""residential"": 23.80976396700894}",42,32,0.7311469419013367,0.734983616708396,4.479995762849415,1,['Basic'],"[""R194"", ""R041"", ""R398""]",0.22050845091892862,87
Mugisha Jacqueline,driverd563fed9@example.com,DL00088,54,30229.46,0.8647151966243689,0.8683693418204952,8.511988710878226,0.9536810316144224,"{""highway"": 74.48254669448288, ""city"": 24.921182743650252, ""residential"": 23.668206128842513}",13,0,0.9265789700727255,0.8997012086971806,4.107318184711193,2,['Basic'],"[""R129"", ""R148"", ""R338""]",0.1946532219198955,88
Niyonsaba Emmanuel,driverf9105cd2@example.com,DL00089,31,13084.60,0.697492276301604,0.8776076729451567,19.25020425586836,0.8000576401429863,"{""highway"": 59.310390806844126, ""city"": 27.336854723991404, ""residential"": 20.0371711125726}",4,23,0.6064349535272084,0.8491654851746974,4.635948408136456,5,"['Basic', 'Advanced']","[""R023"", ""R052"", ""R085""]",0.34198067549216954,89
Mukamana Jacqueline,driver564a2c2c@example.com,DL00090,132,44893.94,0.5985241657661098,0.9491174539241725,2.4283133730320845,0.8727444691252763,"{""highway"": 63.541382647864374, ""city"": 23.446328340884918, ""residential"": 21.9860246359469}",5,3,0.7475995797095312,0.7528740070233819,3.3458950962949405,4,['Basic'],"[""R465"", ""R385"", ""R387""]",0.405620030236444,90
Umuhoza Emmanuel,driveradc17bcd@example.com,DL00091,142,12713.40,0.7001439960426348,0.9660815546810211,8.67438602594893,0.9515380988005048,"{""highway"": 58.93458854250621, ""city"": 29.65685640083305, ""residential"": 16.57741533801557}",11,11,0.6636807292176905,0.954302746443735,3.3672004162702827,1,"['Basic', 'Advanced']","[""R084"", ""R391"", ""R175""]",0.4667919447184429,91
Iyamuremye Claude,driver4c5dc374@example.com,DL00092,44,40298.10,0.5500832908713119,0.8006559142556098,15.79787394139456,0.7085235697336766,"{""highway"": 73.24292876821066, ""city"": 25.29811354921243, ""residential"": 23.18382877147816}",16,26,0.8718537879112652,0.8325642311675133,4.256468497147495,3,['Basic'],"[""R272"", ""R392"", ""R187""]",0.20683414014459678,92
Uwase Emmanuel,driver0dba2994@example.com,DL00093,184,22059.55,0.7415397123026437,0.9577777942589468,13.710622038691215,0.8096540315751151,"{""highway"": 64.67416933286313, ""city"": 30.799772932032997, ""residential"": 20.12669672354142}",21,4,0.7487224005401845,0.8620202446766512,3.152117357972667,5,['Basic'],"[""R152"", ""R309"", ""R355""]",0.14599056205533856,93
Munyaneza Alice,driverbf2e8e9e@example.com,DL00094,104,30627.96,0.8946356263037347,0.9444969666792822,15.227322136395184,0.8605210697006712,"{""highway"": 57.260897370184296, ""city"": 31.67548719480495, ""residential"": 21.419568063533184}",6,25,0.6331512678543177,0.7807503942023546,4.794142938475816,3,"['Basic', 'Advanced']","[""R442"", ""R272"", ""R261""]",0.1279955722919105,94
Kamanzi Jean,driver9639ae21@example.com,DL00095,91,25283.37,0.6173153963213811,0.7907137285942686,12.185422895925205,0.9009903207790187,"{""highway"": 69.29853887102891, ""city"": 24.53736857457187, ""residential"": 24.687185161553707}",43,18,0.9567254007373794,0.9346448338771738,3.9057487000565487,4,"['Basic', 'Advanced']","[""R337"", ""R446"", ""R400""]",0.4891567158603354,95
Uwase Alice,driver2bfaf54c@example.com,DL00096,111,22298.43,0.8661843969827727,0.7887351714091505,8.571248824870002,0.867423108208753,"{""highway"": 58.87923493202783, ""city"": 22.632050185660336, ""residential"": 17.659093825275807}",27,1,0.6070891998856552,0.9665954620600725,3.3143247731635945,4,['Basic'],"[""R213"", ""R476"", ""R356""]",0.2604088135901511,96
Ndagijimana Jean,drivereca9bfb2@example.com,DL00097,157,32308.85,0.5815768100575649,0.7158072601446633,5.489477254096613,0.9981323988327354,"{""highway"": 67.04414012921922, ""city"": 30.94848752929683, ""residential"": 17.028508924209905}",46,8,0.8751069191804164,0.9252731420299906,3.629019694810423,5,"['Basic', 'Advanced']","[""R397"", ""R090"", ""R365""]",0.3758076745935178,97
Rwigema Jean,driver6f105fea@example.com,DL00098,183,11849.64,0.9957721926231075,0.8924859506793512,19.98265726330108,0.9159103501959248,"{""highway"": 69.95709513591629, ""city"": 28.988177278824214, ""residential"": 17.47373180548232}",3,32,0.9098870767384691,0.719714478442067,4.998915241341241,2,"['Basic', 'Advanced']","[""R488"", ""R051"", ""R430""]",0.37589876739591466,98
Niyonsaba Anitha,driverd7d0f44e@example.com,DL00099,25,37112.25,0.9486811815930419,0.9680507936721945,13.090948763225146,0.7975365485283381,"{""highway"": 56.56823842552287, ""city"": 24.45272276901675, ""residential"": 17.27371743374445}",49,19,0.8269836578827838,0.817372542898535,3.3941435149105326,2,"['Basic', 'Advanced']","[""R147"", ""R259"", ""R394""]",0.39778651346794835,99
Kamanzi Emmanuel,drivera59ea66f@example.com,DL00100,70,4949.13,0.7900200776275639,0.8499422101109289,9.799036263491365,0.7543976552692114,"{""highway"": 55.984419992509, ""city"": 23.146657667210814, ""residential"": 24.403521235242454}",10,18,0.9380782457362679,0.9940551800381525,3.215332855079258,5,"['Basic', 'Advanced']","[""R012"", ""R460"", ""R126""]",0.1939615572557341,100
Mukamana Eric,driver3ea9b1e0@example.com,DL00101,178,21756.60,0.7228808896443103,0.8568506369367157,1.589239321398688,0.715670398978942,"{""highway"": 60.926864388227344, ""city"": 22.311250351168407, ""residential"": 22.347631315394025}",28,39,0.6230090738676057,0.8071796305030753,4.764960286737006,3,"['Basic', 'Advanced']","[""R272"", ""R029"", ""R359""]",0.2594616848342661,101
Uwase Alice,driverd3170962@example.com,DL00102,140,44448.96,0.8607242533653154,0.7524021140962193,10.76094038702326,0.8193896362508999,"{""highway"": 60.82270681421742, ""city"": 32.58173877900079, ""residential"": 16.16419797731488}",33,5,0.7869696906598554,0.8918103717023962,3.6031506988734128,2,['Basic'],"[""R177"", ""R307"", ""R467""]",0.34127794895564845,102
Mugisha Alice,driverbef5e66e@example.com,DL00103,37,41222.44,0.6723589646544552,0.8807530130910463,15.548716163127727,0.7827743790596011,"{""highway"": 58.236830878838376, ""city"": 29.243928565428348, ""residential"": 21.79998172102936}",8,17,0.6116642690734773,0.8724046261283982,3.526071326736024,5,"['Basic', 'Advanced']","[""R399"", ""R225"", ""R411""]",0.4623264121887868,103
Ndagijimana John,driverc77f8c14@example.com,DL00104,184,45398.81,0.9417757838875626,0.9105303038268997,5.500958291495536,0.889188185948746,"{""highway"": 64.39507957987895, ""city"": 24.083679619223723, ""residential"": 15.678572363074592}",0,3,0.8496627888990124,0.8020383752064522,4.791004286584682,5,"['Basic', 'Advanced']","[""R117"", ""R165"", ""R485""]",0.43751227187045094,104
Rwigema Claude,driver8eb822f4@example.com,DL00105,138,38435.43,0.5058809501719408,0.7942649263360525,11.08753643593595,0.9615561814753932,"{""highway"": 68.33501566383512, ""city"": 25.60549145766933, ""residential"": 24.947196510294813}",18,29,0.6457283808563598,0.9492798707230304,3.600105300014271,2,['Basic'],"[""R421"", ""R198"", ""R016""]",0.20360859728480687,105
Iyamuremye Emmanuel,driverc4cc0611@example.com,DL00106,84,22419.14,0.5474374885072972,0.7638620472415614,2.7150395399339207,0.973400618026808,"{""highway"": 58.71809293511019, ""city"": 30.017284645240608, ""residential"": 15.729293354439285}",28,32,0.8760507193537068,0.8546550961792143,3.667121899143793,4,['Basic'],"[""R159"", ""R217"", ""R331""]",0.22065492315681354,106
Iyamuremye John,driverc5b6fc59@example.com,DL00107,155,27146.43,0.5863441011772035,0.8927087055008659,17.0129912588484,0.8326984455059516,"{""highway"": 60.1765558067371, ""city"": 26.236033535025662, ""residential"": 20.946894166690182}",11,27,0.9147687780524822,0.7662909814573524,4.404706487637112,5,"['Basic', 'Advanced']","[""R438"", ""R418"", ""R206""]",0.37292421591273783,107
Kamanzi Eric,driver9e7f8075@example.com,DL00108,24,31313.87,0.923204676225529,0.8492040692852717,2.1443591824137016,0.7661315602599672,"{""highway"": 66.779413821455, ""city"": 22.18939794946983, ""residential"": 19.244213504431713}",12,30,0.6590306652547907,0.941338172710372,4.329918753511076,4,['Basic'],"[""R239"", ""R475"", ""R014""]",0.4787481773763731,108
Mugisha John,driver00525b66@example.com,DL00109,72,27960.43,0.972487795225768,0.8795016982193404,14.461029037699609,0.8078289573746097,"{""highway"": 67.724915633058, ""city"": 28.03253969459329, ""residential"": 23.08461259505238}",34,28,0.7865445258951994,0.8543962624798644,4.241008813386113,1,"['Basic', 'Advanced']","[""R060"", ""R444"", ""R437""]",0.3426212938116473,109
Rwigema Eric,driver1fa5df5a@example.com,DL00110,171,40796.94,0.7480795148956894,0.8062830362302273,15.575708162653758,0.827851205317264,"{""highway"": 61.21679155117022, ""city"": 26.277353773747386, ""residential"": 20.084767116575183}",6,26,0.7898855533627822,0.8237196418625927,3.8120021700603797,5,['Basic'],"[""R001"", ""R011"", ""R079""]",0.45570893010811686,110
Kamanzi Claude,driverebaa0161@example.com,DL00111,145,3677.21,0.554437086727172,0.7889697309521254,13.005960185082039,0.7122282865534953,"{""highway"": 57.7939612547432, ""city"": 24.08025844225667, ""residential"": 16.08870727600125}",27,36,0.8230130322421523,0.7719960359107445,3.424792905149317,2,"['Basic', 'Advanced']","[""R349"", ""R221"", ""R170""]",0.3894725392597692,111
Kamanzi Thierry,driver02a850a5@example.com,DL00112,126,47413.40,0.7384064828798844,0.9411284914836789,9.23823317244093,0.8188442754026699,"{""highway"": 59.98341550152283, ""city"": 25.76114123365296, ""residential"": 18.86969447432517}",36,28,0.8719123962839167,0.8198686853935575,3.6484229043785485,5,"['Basic', 'Advanced']","[""R452"", ""R465"", ""R104""]",0.4153212912577947,112
Mugisha Claude,driver1c50e0f9@example.com,DL00113,71,10490.95,0.8721487372695313,0.8152199586355259,12.264929704616128,0.9343818168668763,"{""highway"": 72.22161774634117, ""city"": 34.03485818090812, ""residential"": 21.750364237854278}",8,37,0.7332771245372104,0.8647263316238976,3.322842689645584,3,"['Basic', 'Advanced']","[""R102"", ""R066"", ""R043""]",0.11955580872711669,113
Mugisha Anitha,driver8617241b@example.com,DL00114,121,11752.14,0.7029508870134472,0.9118903278509073,15.971283604721078,0.7666766035864276,"{""highway"": 73.83886675164129, ""city"": 22.624740108783843, ""residential"": 17.346453001999542}",34,6,0.6562671437628035,0.855091877899187,4.413922773084099,1,"['Basic', 'Advanced']","[""R178"", ""R311"", ""R187""]",0.27710907117703054,114
Munyaneza Eric,driver7184c30d@example.com,DL00115,153,9246.60,0.8464710440385568,0.8267683147399982,0.584127628727122,0.9058950684087396,"{""highway"": 72.50397937804141, ""city"": 28.205370815524866, ""residential"": 16.103789279639}",27,10,0.6850662136276102,0.8563286858981756,4.712703646710666,5,"['Basic', 'Advanced']","[""R120"", ""R422"", ""R398""]",0.23477384221979933,115
Rwigema Anitha,driver6586b3b8@example.com,DL00116,18,44301.65,0.9006057342432296,0.9674774505369359,12.58767721660013,0.9836571013195243,"{""highway"": 69.96437287045259, ""city"": 29.475577808351346, ""residential"": 17.41786968344031}",19,38,0.63440179540967,0.9497087913169258,3.239534024134628,3,['Basic'],"[""R233"", ""R427"", ""R069""]",0.4409026053360199,116
Mugisha Claude,driver08c29a13@example.com,DL00117,58,22878.21,0.5196778110561725,0.8087384383977703,12.031020031973737,0.8577674992330093,"{""highway"": 58.67582211806471, ""city"": 32.76716827300716, ""residential"": 24.761424687858064}",43,8,0.9411284237309873,0.8909096240598332,3.640179340734709,1,"['Basic', 'Advanced']","[""R428"", ""R483"", ""R107""]",0.3534700296146259,117
Uwase Alice,driverc83558b0@example.com,DL00118,77,47302.34,0.6665493800580329,0.9876289319024505,0.8773031205105659,0.7699081635401317,"{""highway"": 55.741184587289766, ""city"": 34.17379864414658, ""residential"": 20.508367745287845}",26,9,0.9241083513907502,0.7618637819333892,3.373950679736611,5,['Basic'],"[""R200"", ""R394"", ""R498""]",0.12790106686276115,118
Mugisha Thierry,drivercd87de7e@example.com,DL00119,130,42988.18,0.7486116437324755,0.7288373312360549,1.6937146228367137,0.8889515593724951,"{""highway"": 69.57430012219362, ""city"": 27.814017945726093, ""residential"": 18.399467388185293}",31,39,0.9990488238043134,0.7990712771586694,3.7543635599317575,2,"['Basic', 'Advanced']","[""R458"", ""R320"", ""R149""]",0.13797281202695555,119
