name,email,license_number,total_trips,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id
Rwigema Esperance,rwigema.esperance502@gov.rw,DL00069,141,11331.58,0.8390320360123933,0.8746957258848334,8.184190193837194,0.7814598305722029,"{""highway"": 51.16760864261961, ""city"": 26.06180223738056, ""residential"": 32.514407528858435}",39,36,0.8842431917831588,0.8835449503783628,3.8981819541284164,2,"[""Basic""]","[""R380"", ""R488"", ""R466""]",0.3439087263421611,69
Uwineza Francois,uwineza.francois297@gov.rw,DL00070,114,6969.76,0.7615824710398973,0.8374513222927803,4.379921824817439,0.978089820890631,"{""highway"": 50.14442892672206, ""city"": 19.188736032246133, ""residential"": 44.44383043931413}",47,21,0.797438151827445,0.8127079837636095,3.0601163471398474,4,"[""Basic""]","[""R443"", ""R364"", ""R234""]",0.39055486009695695,70
Nyiraneza Jeanne,nyiraneza.jeanne656@gmail.com,DL00071,129,45630.53,0.7526288567337376,0.8031656679636275,6.804918265814522,0.9245900700141099,"{""highway"": 56.363728655033356, ""city"": 24.825898954039445, ""residential"": 49.047628018555045}",31,14,0.7318918208347364,0.8622542419275498,4.169055634760447,2,"[""Basic"", ""Advanced""]","[""R089"", ""R017"", ""R498""]",0.14081169469144947,71
Kamanzi Josephine,kamanzi.josephine688@irembo.rw,DL00072,95,4406.27,0.6225459894828014,0.869432686366412,4.851011821908518,0.7785157447321288,"{""highway"": 66.19151821760235, ""city"": 16.110186294421418, ""residential"": 46.401723232985546}",28,2,0.775177985327234,0.7548422570194872,3.109781904057057,3,"[""Basic"", ""Advanced""]","[""R389"", ""R382"", ""R445""]",0.4332497820514162,72
Uwineza Clementine,uwineza.clementine610@yahoo.com,DL00073,162,20632.97,0.7372746086918709,0.8506266161368639,10.384991338103521,0.9766155771551484,"{""highway"": 58.445056133021666, ""city"": 24.6389879639844, ""residential"": 48.87362495218792}",2,27,0.8141699358062352,0.9332470976306828,3.1148948167695383,1,"[""Basic""]","[""R114"", ""R133"", ""R101""]",0.29631828835249496,73
Umuhoza Ignace,umuhoza.ignace603@gmail.com,DL00074,168,37581.10,0.7601573242503248,0.8692618366208205,13.332014739992466,0.7808167614917974,"{""highway"": 52.737602706600434, ""city"": 24.36959581987272, ""residential"": 38.210844914980555}",35,36,0.7510085522396842,0.7373310555734213,4.924645624634062,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R439"", ""R289"", ""R239""]",0.26175298717039097,74
Niyibizi Beatrice,niyibizi.beatrice731@irembo.rw,DL00075,36,31439.14,0.5386590340491232,0.8692477782926388,14.587515199621787,0.8805088081775999,"{""highway"": 66.68265630912164, ""city"": 25.696946906148433, ""residential"": 38.35029829894239}",23,5,0.6778405020144894,0.7214258428157935,4.777920003070415,1,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R478"", ""R055"", ""R175""]",0.39545256671966034,75
Munyaneza Jeanne,munyaneza.jeanne453@yahoo.com,DL00076,150,7247.54,0.7620501716465817,0.9034444995093011,10.707185319247289,0.9330173482907644,"{""highway"": 54.84097728288778, ""city"": 27.128989717542183, ""residential"": 49.78021681631073}",11,28,0.8258477466888328,0.9375176968682897,3.5363024949965784,1,"[""Basic""]","[""R227"", ""R183"", ""R204""]",0.10790121773668125,76
Ndagijimana Francoise,ndagijimana.francoise789@irembo.rw,DL00077,22,5435.55,0.941761068534146,0.731962915058016,0.8178585360233039,0.8788518839648153,"{""highway"": 54.41597371666041, ""city"": 24.439838445526476, ""residential"": 37.44475113694023}",15,22,0.8513892200666104,0.8245747120942927,3.7582686619846264,3,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R091"", ""R036"", ""R480""]",0.3278673145412623,77
Ndagijimana Francoise,ndagijimana.francoise17@gov.rw,DL00078,145,23102.25,0.5066498081677082,0.7332140110315586,5.096724534156887,0.8462729458531162,"{""highway"": 59.09052863640917, ""city"": 27.265838260581326, ""residential"": 48.13161462389613}",42,7,0.8667411775008409,0.8592083131633556,3.0331796962146216,3,"[""Basic"", ""Advanced""]","[""R462"", ""R358"", ""R074""]",0.24091173430089935,78
Munyemana Josephine,munyemana.josephine254@outlook.com,DL00079,87,44915.78,0.8051048463264721,0.9466135740591752,4.167980196271972,0.8423856731300539,"{""highway"": 63.296769272228566, ""city"": 18.91116354156907, ""residential"": 39.91834718628573}",40,30,0.6826441200959572,0.9608538930113182,4.4995579046478555,4,"[""Basic"", ""Advanced""]","[""R162"", ""R392"", ""R161""]",0.3841469390750091,79
Nshimiyimana Emmanuel,nshimiyimana.emmanuel939@outlook.com,DL00080,185,15710.52,0.6322641893362999,0.8116075423134766,5.366864280377568,0.7235853307394855,"{""highway"": 54.62824609359272, ""city"": 25.421085330721642, ""residential"": 45.48992016164689}",29,33,0.7599336197859601,0.8207789684147503,3.081453999843233,2,"[""Basic"", ""Advanced""]","[""R486"", ""R330"", ""R175""]",0.495521889236625,80
Nyiraneza Claude,nyiraneza.claude499@gov.rw,DL00081,59,41670.40,0.7364378413814509,0.7006388271329159,3.341244692317107,0.7032428993742429,"{""highway"": 59.500908373997916, ""city"": 20.631487230201927, ""residential"": 41.84180534886854}",32,33,0.9002647025779892,0.8105312154402221,3.6787732077761017,1,"[""Basic""]","[""R376"", ""R270"", ""R039""]",0.4441986189687932,81
Umuhoza Francoise,umuhoza.francoise421@gmail.com,DL00082,33,44309.43,0.5522730079261774,0.8962239451896803,13.454686234796856,0.7992084381439729,"{""highway"": 56.61953496701868, ""city"": 18.233765253677774, ""residential"": 45.5778484297679}",8,11,0.6702847419821222,0.9006364260288016,3.049561506571745,3,"[""Basic""]","[""R336"", ""R142"", ""R449""]",0.14606102798334547,82
Umuhoza Innocent,umuhoza.innocent646@gmail.com,DL00083,132,17200.98,0.778167121345479,0.9198360572419269,13.727350251822072,0.8658191302677578,"{""highway"": 62.158682908363616, ""city"": 15.695500683246323, ""residential"": 48.44176890002918}",26,13,0.6880146662347791,0.819832938452006,4.222757414453983,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R056"", ""R341"", ""R386""]",0.44261929372496833,83
Munyakazi Eric,munyakazi.eric412@irembo.rw,DL00084,137,11958.94,0.5013941228194336,0.9661006627495066,10.131508886647303,0.8568779659179324,"{""highway"": 62.14940235844281, ""city"": 23.746819798571067, ""residential"": 43.92837176940791}",2,13,0.6135328093946932,0.758756770489623,4.334995537974299,3,"[""Basic"", ""Advanced""]","[""R263"", ""R364"", ""R038""]",0.14507937836011836,84
Uwineza Eric,uwineza.eric260@irembo.rw,DL00085,180,5299.57,0.7776092113494932,0.7550124761851558,0.9515569400251814,0.7448320151853708,"{""highway"": 58.7935165337361, ""city"": 15.538396731676304, ""residential"": 36.90112112321423}",50,37,0.8851646846218417,0.9741466924644618,4.656679406804678,2,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R025"", ""R361"", ""R183""]",0.4846398924326235,85
Umuhoza Jeanne,umuhoza.jeanne69@gmail.com,DL00086,32,5437.12,0.9790445232942572,0.8356301043039602,12.731576480877052,0.7759318953506614,"{""highway"": 52.69407387968789, ""city"": 19.83438666068065, ""residential"": 48.32758682159338}",21,18,0.7982168967572942,0.883241374797455,3.788339477965949,4,"[""Basic"", ""Advanced""]","[""R023"", ""R282"", ""R476""]",0.1480878913123405,86
Nkurunziza Aimable,nkurunziza.aimable711@gmail.com,DL00087,41,36466.84,0.6123559504165544,0.908788346540536,8.678049177148656,0.9531213528437817,"{""highway"": 58.663969319146375, ""city"": 17.631168517610465, ""residential"": 48.012921251294564}",29,6,0.747225043197757,0.7878973026369627,3.7893864801604553,4,"[""Basic"", ""Advanced""]","[""R245"", ""R041"", ""R334""]",0.38204091816810715,87
Rwigema Jacqueline,rwigema.jacqueline111@yahoo.com,DL00088,45,19003.99,0.7557295556794873,0.9836728355725113,1.0248887753889777,0.856840181223535,"{""highway"": 55.44891735008911, ""city"": 18.673481192597503, ""residential"": 36.54943172393927}",3,12,0.6424908181903436,0.9075068048013143,3.5614036054191844,4,"[""Basic"", ""Advanced""]","[""R178"", ""R472"", ""R311""]",0.15915613208691004,88
Iyamuremye Francois,iyamuremye.francois764@yahoo.com,DL00089,32,34679.58,0.6588589476091797,0.9313167239921352,0.5719004131038633,0.8838558431951244,"{""highway"": 62.52364940991092, ""city"": 26.36288350018813, ""residential"": 32.5026607956915}",20,34,0.9142604942682359,0.8151552041134551,4.549296583135359,5,"[""Basic"", ""Advanced""]","[""R122"", ""R341"", ""R465""]",0.49440988653937035,89
Munyakazi Diane,munyakazi.diane535@yahoo.com,DL00090,47,31818.51,0.6969129179143982,0.7673365710028646,12.77296172305964,0.8948820041394487,"{""highway"": 64.76161419376176, ""city"": 16.97371702391694, ""residential"": 39.39772711462939}",23,23,0.6430277766898285,0.9387392714022391,3.4609010400186744,3,"[""Basic"", ""Advanced""]","[""R410"", ""R146"", ""R469""]",0.1793886717277109,90
Iyamuremye Beatrice,iyamuremye.beatrice100@yahoo.com,DL00091,182,9875.17,0.6410722961272082,0.877173274709803,7.082252169123243,0.9788765208114452,"{""highway"": 61.33522669682965, ""city"": 17.906091114518357, ""residential"": 37.02467821436358}",30,37,0.9172612897474586,0.8215351119262397,4.679972304421289,3,"[""Basic"", ""Advanced""]","[""R104"", ""R043"", ""R298""]",0.4465985118746293,91
Mukashema Josephine,mukashema.josephine652@irembo.rw,DL00092,160,15573.02,0.5984443751036927,0.726479142784778,10.060070587320263,0.8956263300083589,"{""highway"": 52.61745757483013, ""city"": 22.96815143460671, ""residential"": 47.436238577868025}",44,18,0.7824406047234617,0.9271719929544902,3.040524721815503,5,"[""Basic"", ""Advanced""]","[""R183"", ""R058"", ""R199""]",0.4331308140200183,92
Kamanzi Eric,kamanzi.eric178@outlook.com,DL00093,78,47697.78,0.7399754578814204,0.8225958828649984,10.850075245429897,0.8396640505507722,"{""highway"": 59.55955933561114, ""city"": 23.81635261684132, ""residential"": 38.05170200402583}",18,16,0.779127678011279,0.8258658300878928,3.549221382779292,4,"[""Basic"", ""Hazardous Materials""]","[""R238"", ""R254"", ""R025""]",0.26113995749966584,93
Ndagijimana Ignace,ndagijimana.ignace846@yahoo.com,DL00094,113,32676.78,0.7329973732945685,0.8814708009072889,12.42928601368456,0.847711200712531,"{""highway"": 69.1193400467977, ""city"": 24.372142762699795, ""residential"": 49.48803982120921}",46,21,0.8589588747152865,0.7102130409138848,3.2101175716564336,4,"[""Basic"", ""Advanced""]","[""R065"", ""R401"", ""R133""]",0.4853764685000904,94
Murenzi Eric,murenzi.eric929@gmail.com,DL00095,143,33300.57,0.5729346346130927,0.9003737070378617,14.308530340556473,0.7959765435158206,"{""highway"": 54.41083774924121, ""city"": 27.326590629054287, ""residential"": 34.54796346195209}",7,35,0.9450991833819549,0.7360401631891966,3.230167814218264,3,"[""Basic"", ""Advanced""]","[""R202"", ""R345"", ""R168""]",0.3362041313238283,95
Habimana Innocent,habimana.innocent435@irembo.rw,DL00096,180,7329.30,0.7020190114785481,0.8392377650146455,9.793008092610151,0.9894980294879188,"{""highway"": 53.55729779308601, ""city"": 15.477183514005779, ""residential"": 45.97314108065173}",35,2,0.7015976705953536,0.9187944798488767,4.726588991465053,3,"[""Basic"", ""Advanced""]","[""R128"", ""R309"", ""R354""]",0.13674440070275803,96
Mukamana Francoise,mukamana.francoise182@outlook.com,DL00097,41,15938.36,0.6821813390896337,0.9826733145625334,13.627551454982129,0.805425498634258,"{""highway"": 62.71456904002453, ""city"": 18.426845172081936, ""residential"": 33.094457754070184}",23,31,0.8242811807797858,0.7440744467939092,4.305086574552753,4,"[""Basic""]","[""R288"", ""R046"", ""R392""]",0.2056869926060212,97
Uwase Theogene,uwase.theogene90@yahoo.com,DL00098,152,8445.17,0.7927411504220863,0.8481311199271088,9.313738449045921,0.9444665557735583,"{""highway"": 68.93259846294423, ""city"": 27.932710111792836, ""residential"": 45.66889906606103}",24,35,0.6248589373460696,0.837815902781196,4.077998365260399,5,"[""Basic"", ""Hazardous Materials""]","[""R280"", ""R378"", ""R179""]",0.10163615719103083,98
Ndagijimana Pierre,ndagijimana.pierre290@irembo.rw,DL00099,125,35067.44,0.6166150832751616,0.7634181891992979,0.8270938961305637,0.9614035252739197,"{""highway"": 64.65393657019138, ""city"": 21.607021657780912, ""residential"": 49.18249898365435}",46,39,0.711558040388355,0.7572307740484704,4.0471598860081075,1,"[""Basic"", ""Hazardous Materials""]","[""R076"", ""R419"", ""R242""]",0.4701400417340955,99
Munyaneza Jean,munyaneza.jean682@gov.rw,DL00100,30,20587.52,0.724932235838839,0.9785616071416734,0.9471814923707774,0.8662899824807979,"{""highway"": 68.59257531734721, ""city"": 21.242701011067723, ""residential"": 44.20640922579982}",11,38,0.8948075617076932,0.721278411466694,4.029280491515936,4,"[""Basic"", ""Advanced""]","[""R378"", ""R391"", ""R291""]",0.4035399941593907,100
Mukashema Theophile,mukashema.theophile213@outlook.com,DL00101,37,6903.20,0.839716181229174,0.760047243563996,3.86449978867214,0.934356935835639,"{""highway"": 65.7091012572793, ""city"": 26.127214501213217, ""residential"": 44.15273415454513}",10,12,0.8682440923781065,0.9076052721759369,3.1866360971343597,5,"[""Basic"", ""Advanced""]","[""R252"", ""R123"", ""R193""]",0.4601856683659773,101
Ntawukulilyayo Beatrice,ntawukulilyayo.beatrice782@yahoo.com,DL00102,83,29674.47,0.8011424517212077,0.7985174961388563,9.713005892807654,0.9832980560965529,"{""highway"": 53.094833068905395, ""city"": 27.68307861786403, ""residential"": 46.8259725083431}",11,36,0.7748601546602637,0.8555335729501977,4.568786648022039,2,"[""Basic""]","[""R330"", ""R450"", ""R231""]",0.2740184365314372,102
Nzeyimana Alphonse,nzeyimana.alphonse890@outlook.com,DL00103,31,42342.99,0.7587380263843447,0.8211306447503294,9.915628156110145,0.821530828508022,"{""highway"": 58.5949464431439, ""city"": 27.036590169992884, ""residential"": 48.72226769064943}",28,5,0.7952981663783807,0.8493368437454102,4.687015666326117,1,"[""Basic"", ""Advanced""]","[""R212"", ""R149"", ""R444""]",0.4354427172186578,103
Hakizimana Francoise,hakizimana.francoise446@gov.rw,DL00104,101,21341.88,0.949037397401663,0.7135390804505222,14.579902656778119,0.9596299446835839,"{""highway"": 52.58574646460916, ""city"": 17.191064607130446, ""residential"": 35.518421070479135}",21,30,0.6085448137560528,0.7350865843597252,4.30868481018982,1,"[""Basic"", ""Advanced""]","[""R478"", ""R015"", ""R175""]",0.18576935893305926,104
Munyakazi Theogene,munyakazi.theogene310@gov.rw,DL00105,155,17334.81,0.9186200265409459,0.8752878747353621,3.641358174786977,0.7721077866354668,"{""highway"": 56.987121750258495, ""city"": 27.73273221284874, ""residential"": 44.36408246310423}",4,31,0.9171716491604993,0.9297218541277903,3.786860225392596,1,"[""Basic""]","[""R015"", ""R342"", ""R266""]",0.36199949319093616,105
Hakizimana Theogene,hakizimana.theogene963@gmail.com,DL00106,128,35383.08,0.5340697582175862,0.709635092785072,4.131133567284636,0.7641762193171355,"{""highway"": 61.29254270703591, ""city"": 27.177489367867732, ""residential"": 37.57205748794594}",42,19,0.6980560922766346,0.7397857209470581,3.470882620814047,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R453"", ""R324"", ""R121""]",0.402311761258592,106
Umuhoza Francoise,umuhoza.francoise988@irembo.rw,DL00107,22,39019.24,0.5164371236112859,0.8616705810928049,11.234019466596722,0.8347628688338751,"{""highway"": 64.30378726855588, ""city"": 20.3889124778949, ""residential"": 39.596963740617326}",46,9,0.646890949021152,0.7588598189342773,3.9745948621965215,5,"[""Basic""]","[""R349"", ""R433"", ""R008""]",0.40175965646251843,107
Mukashema Francois,mukashema.francois945@gov.rw,DL00108,72,39718.77,0.6654861920447468,0.8797280036074896,11.825220115305635,0.7183919433859256,"{""highway"": 59.139764845038044, ""city"": 26.93909274912248, ""residential"": 40.42816336443035}",23,3,0.6159157532585746,0.7906502175138665,3.2432207456830655,5,"[""Basic"", ""Advanced""]","[""R159"", ""R125"", ""R257""]",0.2688958800410294,108
Habyarimana Thierry,habyarimana.thierry976@gmail.com,DL00109,60,35763.89,0.9229975056464814,0.8705328763229602,1.8138405141849112,0.7824795177936166,"{""highway"": 55.367815382938616, ""city"": 17.949735129275314, ""residential"": 32.42304093016175}",27,36,0.833051965043423,0.978133265200662,4.6954676678630625,1,"[""Basic"", ""Advanced""]","[""R275"", ""R474"", ""R069""]",0.2472698027219063,109
Niyonzima Odette,niyonzima.odette382@gov.rw,DL00110,92,44345.07,0.7761535877563245,0.9365944847776584,8.088832317930581,0.8749770738162339,"{""highway"": 59.41470861350649, ""city"": 19.035119159150877, ""residential"": 36.919554995116236}",50,20,0.6823013158833161,0.847516030332631,4.104755546761456,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R005"", ""R252"", ""R390""]",0.2980221242797362,110
Niyitegeka Aimable,niyitegeka.aimable129@gov.rw,DL00111,132,1071.00,0.9616119698247751,0.9820068207008587,5.453483938953796,0.8792297419526472,"{""highway"": 69.28251562048804, ""city"": 26.126012174577497, ""residential"": 47.929763008947916}",28,28,0.8446237978713391,0.8743274769797221,3.480185820531208,4,"[""Basic"", ""Advanced""]","[""R089"", ""R107"", ""R122""]",0.20095095436296873,111
Nsengimana Jean,nsengimana.jean202@gmail.com,DL00112,194,42394.14,0.6732522440922879,0.886063372675328,13.891962568274865,0.9167188758775506,"{""highway"": 59.17037101042925, ""city"": 23.73873315620938, ""residential"": 42.75014130377903}",1,7,0.749485260385585,0.901047586441894,3.201187852162289,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R097"", ""R350"", ""R424""]",0.1432362088269304,112
Ndagijimana Ignace,ndagijimana.ignace445@gov.rw,DL00113,73,14305.93,0.5123971767791673,0.796227950092649,2.036655319644033,0.7863691509677004,"{""highway"": 68.31772002483675, ""city"": 29.883181775367333, ""residential"": 39.57647365170995}",27,21,0.7289324931367951,0.7300112188527226,3.166420358106182,3,"[""Basic""]","[""R427"", ""R347"", ""R212""]",0.340887222565985,113
Nzeyimana Jean,nzeyimana.jean88@gmail.com,DL00114,88,19735.68,0.9206655089830593,0.8542248716266887,6.424247810365712,0.8624913494054924,"{""highway"": 57.612823435964756, ""city"": 18.320788248354077, ""residential"": 44.304504509158384}",34,17,0.6226034796871244,0.8778429453133376,3.983863617767944,2,"[""Basic""]","[""R349"", ""R317"", ""R239""]",0.38189906517568994,114
