route_code,cost,start_location,end_location,estimated_travel_time,distance,avg_traffic_density,avg_fuel_consumption,historical_delays,weather_risk_factor,time_of_day_efficiency,day_of_week_efficiency,seasonal_factors,complexity_score,historical_incidents,id_x,vehicle_id,driver_id,route_id,start_time,end_time,actual_duration,expected_duration,start_fuel_level,end_fuel_level,fuel_consumed,actual_distance,planned_distance,average_speed,max_speed,idle_time,weather_conditions,traffic_conditions,on_time_status,cargo_weight,cargo_type,maintenance_issues_reported,driver_fatigue_score,id_y,name,email,license_number,total_trips_driver,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id_merged,license_plate,model,capacity,category,status,total_trips_vehicle,total_distance_travelled,manufacture_year,fuel_efficiency,maintenance_score,last_maintenance_date,maintenance_frequency,engine_hours,idle_time_percentage,avg_speed,emissions_data,tire_wear_rate,breakdown_frequency,sensor_data_json,operational_cost_per_mile,driver_id_vehicles,route_id_vehicles,id_vehicles
R138,150.7959111170802,Nyamagabe,Musanze,2,337.4019991503556,0.1056890490384792,29.46165805237348,13.287780919494704,0.2185508633207175,"{""0"": 0.7890080060524951, ""1"": 0.8679860306758537, ""2"": 0.8168921687393053, ""3"": 0.8927919118030884, ""4"": 0.816679466827694, ""5"": 0.8231644683544851, ""6"": 0.8457585830747135, ""7"": 0.7897044415710097, ""8"": 0.8100050968445599, ""9"": 0.9384412286277348, ""10"": 0.7256600486080844, ""11"": 0.7132914901739601, ""12"": 0.9124247269044728, ""13"": 0.9555902898949552, ""14"": 0.953586045889731, ""15"": 0.7690296002181862, ""16"": 0.9323303315481595, ""17"": 0.7442099685804184, ""18"": 0.7433067787241391, ""19"": 0.9498482150887723, ""20"": 0.7640601854832507, ""21"": 0.8239343670936848, ""22"": 0.8999625267301351, ""23"": 0.7287742097418874}","{""0"": 0.8979026394000045, ""1"": 0.8680670583627652, ""2"": 0.8992646822802945, ""3"": 0.8552172319572261, ""4"": 0.8027199549029256, ""5"": 0.9613599701412296, ""6"": 0.829592267892061}","{""winter"": 0.8807062758141722, ""spring"": 0.8557112474850899, ""summer"": 0.9546758431571719, ""fall"": 0.8366142745266477}",3.8200097350844695,14,138,692,79,138,2024-09-16 15:09:43.818730,,120.0,120.0,93.65549555824632,,,,337.4019991503556,,,,Rain,Light,True,842.8865230035943,Perishable,,0.5069754619672178,72,Rwigema Anitha,driverd56b1bc0@example.com,DL00079,159,4964.11,0.9147545694420944,0.7240317588920236,7.513223757998526,0.972369598455584,"{""highway"": 56.68171115727515, ""city"": 25.720506308959486, ""residential"": 22.940406103289668}",48,37,0.7594887916714642,0.7778016070463133,4.319766117442439,4,"['Basic', 'Advanced']","[""R248"", ""R411"", ""R474""]",0.2685351330664755,79,VEH0692,Toyota Hilux,45,Coaster,maintenance,286,37068.26981385107,2018,7.422647269619267,0.8030089561926224,2024-10-30,60,9014.313617276186,0.2130169101893483,47.44718382186792,"{""co2"": 127.46267643288797, ""nox"": 12.08502435286725}",0.0037615735512615,0.0200722959790071,"{""engine_temp"": 209.7949525598591, ""oil_pressure"": 65.24524815975056, ""battery"": 13.23916944982239}",0.9894334772826834,79.0,317.0,692
R160,453.1618526781339,Nyanza,Gicumbi,4,271.1671449047609,0.478307644039906,15.754696437546148,29.4952047821002,0.4073978331060475,"{""0"": 0.9376847754428328, ""1"": 0.8878049446221659, ""2"": 0.8431172386920451, ""3"": 0.7988049658693611, ""4"": 0.7494935634396925, ""5"": 0.8667818180418418, ""6"": 0.9508252812397079, ""7"": 0.9471514724070216, ""8"": 0.9905391740517184, ""9"": 0.8989722988153033, ""10"": 0.76252739466047, ""11"": 0.7721606892863503, ""12"": 0.8172563357888482, ""13"": 0.8432080661550279, ""14"": 0.8162237623280268, ""15"": 0.8738749944670557, ""16"": 0.8889633237199308, ""17"": 0.9238182779034281, ""18"": 0.836701275152545, ""19"": 0.8095656457197012, ""20"": 0.8204630656422003, ""21"": 0.78309723086246, ""22"": 0.8455001214676788, ""23"": 0.7144562631021751}","{""0"": 0.8324086579587602, ""1"": 0.8548436413254223, ""2"": 0.8084751416741852, ""3"": 0.8305306707914671, ""4"": 0.8754688161217399, ""5"": 0.8090303888232063, ""6"": 0.943145936938267}","{""winter"": 0.7618200837975683, ""spring"": 0.9100504196263108, ""summer"": 0.9854661536006712, ""fall"": 0.8423991892921455}",6.222398087019932,15,160,351,466,160,2024-08-02 07:54:35.818730,2024-08-02 12:09:00.223957,254.40675378164076,240.0,56.06111030196829,45.98147975633742,10.079630545630865,269.9835737125845,271.1671449047609,63.67368075715005,88.08850655011682,25.67148620968328,Clear,Moderate,True,4589.912702044792,Fragile,,0.2174248902695667,41,Mukamana Alice,driver188ebf80@example.com,DL00466,118,10619.86,0.822998857096395,0.7932638163632745,0.6582160324042545,0.8279620837281123,"{""highway"": 74.50956521851175, ""city"": 21.078119370290988, ""residential"": 17.285778355908384}",34,32,0.7940387537746669,0.8865775772225238,4.696291605294418,2,['Basic'],"[""R198"", ""R033"", ""R073""]",0.1693823872326094,466,VEH0351,Isuzu D-Max,46,Cab,maintenance,275,35835.13506117714,2015,19.42999497197445,0.9215057823921065,2024-12-06,64,2367.846672624459,0.2215815128970655,58.02494707977859,"{""co2"": 267.9465742678112, ""nox"": 32.25483741997106}",0.0083493551530283,0.0122734078177164,"{""engine_temp"": 182.39231432158394, ""oil_pressure"": 46.84763056083432, ""battery"": 12.764719123406667}",1.833249083786395,466.0,368.0,351
R163,322.8368813339173,Nyamagabe,Musanze,3,147.4244042295257,0.3934096983282706,24.116584727285534,4.3184106584026205,0.6987600277986338,"{""0"": 0.922440091488897, ""1"": 0.7696714606766093, ""2"": 0.766182746344036, ""3"": 0.8636325072896769, ""4"": 0.7398278882186131, ""5"": 0.8850755492038327, ""6"": 0.7145750045733771, ""7"": 0.8546437107674795, ""8"": 0.8152736267277146, ""9"": 0.8905078303081433, ""10"": 0.9879395023735382, ""11"": 0.8351111123853163, ""12"": 0.8927308294092687, ""13"": 0.9729820922636605, ""14"": 0.9231512051576617, ""15"": 0.9534371207621123, ""16"": 0.7995939403534792, ""17"": 0.943108868402014, ""18"": 0.7887961850416677, ""19"": 0.9399997245943672, ""20"": 0.8529385115211721, ""21"": 0.8647707867877212, ""22"": 0.7678727578765556, ""23"": 0.71501408006396}","{""0"": 0.8806445229645357, ""1"": 0.9396009225398219, ""2"": 0.9226381902637445, ""3"": 0.8983065825830453, ""4"": 0.9889631073388951, ""5"": 0.9565750658844328, ""6"": 0.8562870715798081}","{""winter"": 0.779759240277095, ""spring"": 0.877281438489024, ""summer"": 0.9106902662274987, ""fall"": 0.8354187437902628}",9.29740855126106,15,163,204,633,163,2024-11-20 12:30:25.818730,2024-11-20 16:01:23.334501,210.95859619022335,180.0,87.06097892423031,72.53615133656575,14.52482758766456,146.7554657897046,147.4244042295257,41.73960249262575,49.148040085503474,21.708310002242925,Clear,Moderate,False,1344.5840235593846,Perishable,,0.5524633236573757,31,Iyamuremye Anitha,driver00b49ff5@example.com,DL00633,12,1028.0,0.5725411383377275,0.7479150199311653,18.377526519680785,0.9100060715177014,"{""highway"": 58.11050590022123, ""city"": 25.14063319952943, ""residential"": 15.433146664403061}",41,30,0.9361038448354236,0.7216333377474068,3.2102335443981502,3,['Basic'],"[""R318"", ""R382"", ""R477""]",0.2137893268214797,633,VEH0204,Nissan Patrol,74,Cab,maintenance,100,57716.28869840112,2023,9.870119078926397,0.7625691543593518,2025-01-31,74,16885.1214243254,0.0507167379539524,43.23643068954525,"{""co2"": 208.5958454694961, ""nox"": 21.52927647042433}",0.001726273476742,0.040765247872038,"{""engine_temp"": 204.56405287798816, ""oil_pressure"": 31.069997261772965, ""battery"": 13.546336059365867}",0.7184868259593312,633.0,125.0,204
R166,283.5360476891386,Nyamagabe,Kigali,4,476.988472131532,0.1578948213355035,14.678145206418009,30.265376161143625,0.5961267793742443,"{""0"": 0.8333396061973607, ""1"": 0.7619729024395959, ""2"": 0.7636403167271648, ""3"": 0.7618159870521168, ""4"": 0.9702223945711215, ""5"": 0.9014766254922829, ""6"": 0.7500355284427968, ""7"": 0.774623577732804, ""8"": 0.8460923009955161, ""9"": 0.737661962284506, ""10"": 0.9092210929036478, ""11"": 0.8312699251440561, ""12"": 0.9078637947429826, ""13"": 0.9948799010782285, ""14"": 0.9312975397196868, ""15"": 0.9769430843591116, ""16"": 0.7781360937850238, ""17"": 0.7122629879573263, ""18"": 0.7006028267691398, ""19"": 0.7721016393389609, ""20"": 0.8682830180486988, ""21"": 0.9237752053993411, ""22"": 0.9736477685837566, ""23"": 0.7195812771581892}","{""0"": 0.9136721907385529, ""1"": 0.9269429222036012, ""2"": 0.8618615404856984, ""3"": 0.8859975090675047, ""4"": 0.9897601119796688, ""5"": 0.9019178638926898, ""6"": 0.9770881093271896}","{""winter"": 0.8045475978561115, ""spring"": 0.9439266672301146, ""summer"": 0.902684750842569, ""fall"": 0.848062008909616}",4.42005765630472,16,166,1128,387,166,2025-02-02 13:48:15.818730,2025-02-02 17:08:14.135411,199.97194468028292,240.0,56.73524100332411,19.096318481525707,37.638922521798406,512.2788143917236,476.988472131532,153.70520556093803,210.36427932083407,34.23650756550838,Fog,Light,True,6856.82430265727,Perishable,,0.4167589337308832,4,Iyamuremye Jean,drivered8081c7@example.com,DL00387,32,3666.74,0.96045954284216,0.9920399930331518,10.04428719203602,0.7695484200680852,"{""highway"": 62.376467402159236, ""city"": 29.75693194756744, ""residential"": 24.182492219874497}",30,6,0.7485540149977573,0.95094145424897,3.4501765574999013,1,"['Basic', 'Advanced']","[""R350"", ""R474"", ""R253""]",0.4969005190457968,387,VEH1128,Isuzu D-Max,64,Coach,active,47,3227.613568585582,2014,14.672077358323811,0.7866746864836884,2025-02-03,156,18948.52923558168,0.1637191488148199,30.33152772781677,"{""co2"": 214.78988518542596, ""nox"": 43.948795770115304}",0.0012862484561473,0.0163710428770196,"{""engine_temp"": 182.12231855976455, ""oil_pressure"": 40.49666172542463, ""battery"": 12.804771182467642}",1.6343344075144843,387.0,348.0,1128
R167,361.1469756564241,Musanze,Rwamagana,7,320.4858719138611,0.1936885737781512,16.9068511477414,2.403536717750092,0.6595690551209977,"{""0"": 0.8272528196139958, ""1"": 0.890743739619986, ""2"": 0.8394678462608205, ""3"": 0.9521558318501396, ""4"": 0.9204082931001113, ""5"": 0.7170295718414266, ""6"": 0.7536088185364705, ""7"": 0.9305176054825184, ""8"": 0.7098885534370768, ""9"": 0.9772705627047463, ""10"": 0.8427215446348297, ""11"": 0.7705772284670094, ""12"": 0.7890450768595675, ""13"": 0.8793173632821683, ""14"": 0.8787518848772512, ""15"": 0.8258434063749989, ""16"": 0.8777735906148283, ""17"": 0.7644275020558573, ""18"": 0.9999982313573762, ""19"": 0.8300777416117946, ""20"": 0.8582300847015296, ""21"": 0.7142938210481931, ""22"": 0.8093307982587821, ""23"": 0.9479544485552112}","{""0"": 0.950769034764892, ""1"": 0.8054219374329469, ""2"": 0.8519458956237511, ""3"": 0.8441617864016723, ""4"": 0.8564591089292638, ""5"": 0.8106444998205714, ""6"": 0.8215481824560255}","{""winter"": 0.7979893586601736, ""spring"": 0.8115838735979088, ""summer"": 0.9355099577463295, ""fall"": 0.9107808908082087}",4.366057831794328,5,167,576,251,167,2024-05-22 08:48:11.818730,2024-05-22 15:24:22.447485,396.17714591303246,420.0,56.94746695927011,28.904932553723388,28.04253440554672,351.36268604637814,320.4858719138611,53.21296642237533,72.83188970050506,67.06598072988271,Rain,Light,True,7995.144158208305,General,,0.6478106862475072,43,Uwase Anitha,driver029dcec7@example.com,DL00251,185,3055.75,0.7860413583748764,0.9603002880021748,6.153045792503171,0.8554263595480487,"{""highway"": 69.50004583488683, ""city"": 33.943646365374974, ""residential"": 23.809275298283374}",47,1,0.9615172883886944,0.8019875485680805,3.283439031128732,3,"['Basic', 'Advanced']","[""R139"", ""R006"", ""R297""]",0.3179407822411901,251,VEH0576,YuTong,80,Coach,maintenance,206,17734.14910843607,2019,8.504933270912918,0.993110819640376,2024-10-22,171,17672.56169823615,0.2181459175580053,55.60145785875585,"{""co2"": 243.71164093327872, ""nox"": 45.954025879053255}",0.0037052970133229,0.0197452155075149,"{""engine_temp"": 181.02875453657873, ""oil_pressure"": 64.67810082056059, ""battery"": 13.96333833792265}",0.6348880751879311,251.0,,576
R168,189.1404622963639,Gicumbi,Nyanza,10,115.90545001843428,0.5020761276443535,24.125913349811515,47.32564210428021,0.4882751722499702,"{""0"": 0.9618494347885709, ""1"": 0.709411130833605, ""2"": 0.943771240158417, ""3"": 0.8112227801940196, ""4"": 0.774727109292771, ""5"": 0.7660739458404734, ""6"": 0.8924212370079766, ""7"": 0.7897080700352673, ""8"": 0.8133567855804785, ""9"": 0.8755921714407762, ""10"": 0.706293941160251, ""11"": 0.9457891326165865, ""12"": 0.7222450427147126, ""13"": 0.7010116012885873, ""14"": 0.9897058336425104, ""15"": 0.8794681760420593, ""16"": 0.7364963249212978, ""17"": 0.9838628646555476, ""18"": 0.9687415159326451, ""19"": 0.9220120701900512, ""20"": 0.9039005425236253, ""21"": 0.8898484135921659, ""22"": 0.7780615155185426, ""23"": 0.8816394136300245}","{""0"": 0.8204253603584941, ""1"": 0.9025071192738698, ""2"": 0.9571406973314208, ""3"": 0.9050617550063212, ""4"": 0.932514124999604, ""5"": 0.9160533683705167, ""6"": 0.8558146348006141}","{""winter"": 0.7733714865549188, ""spring"": 0.8537896609550153, ""summer"": 0.9572321103388912, ""fall"": 0.8794496703955774}",8.072800204240906,14,168,112,983,168,2024-06-26 23:13:14.818730,2024-06-27 10:54:48.848829,701.5671683171076,600.0,56.32982656702158,17.817050831654278,38.5127757353673,123.40436160981515,115.90545001843428,10.553888538356162,14.075810383463187,52.81288639786197,Clear,Heavy,False,6431.534576991843,Fragile,,0.1549566298602321,58,Munyaneza John,driver46aa1221@example.com,DL00983,10,14046.75,0.6980296919086013,0.833056554212164,11.844611210940522,0.777096395080063,"{""highway"": 55.00403889389638, ""city"": 22.304619450776645, ""residential"": 22.817705288243676}",23,13,0.7745626000993371,0.7899235248774737,3.474754657725156,2,"['Basic', 'Advanced']","[""R425"", ""R246"", ""R453""]",0.2706765601824558,983,VEH0112,Isuzu D-Max,64,Coach,active,12,19232.596683420004,2014,7.89244529336986,0.5305930562609794,2025-02-07,33,9139.131174024904,0.2249010956029815,37.95554483714274,"{""co2"": 105.76278073206828, ""nox"": 47.41680370645971}",0.0068643064752347,0.0088714339386045,"{""engine_temp"": 184.0509484552579, ""oil_pressure"": 59.746782141247124, ""battery"": 13.799843708193603}",1.9516826241153007,983.0,,112
R180,423.1928391806549,Karongi,Kamonyi,6,60.996093505310185,0.3758259959191451,21.00078678348916,36.808773644849936,0.2185321047661957,"{""0"": 0.8550451767858323, ""1"": 0.8693103462775813, ""2"": 0.9382962963781205, ""3"": 0.9564785586337313, ""4"": 0.9061635833524733, ""5"": 0.7713184282961837, ""6"": 0.8215423372482669, ""7"": 0.904865648197199, ""8"": 0.8538285339318497, ""9"": 0.8718795092562017, ""10"": 0.7984333711012441, ""11"": 0.8353094828756618, ""12"": 0.8668848339405851, ""13"": 0.9154015363472434, ""14"": 0.747217342909952, ""15"": 0.7064131234778204, ""16"": 0.7735384352262724, ""17"": 0.7645068825078732, ""18"": 0.9044096575304921, ""19"": 0.7640227365071548, ""20"": 0.9748986242509073, ""21"": 0.7891804244832802, ""22"": 0.9863708104083552, ""23"": 0.7724603241447404}","{""0"": 0.818301720061472, ""1"": 0.852232627376688, ""2"": 0.9678373254134423, ""3"": 0.8508992720011473, ""4"": 0.9822555667636145, ""5"": 0.8888650882042288, ""6"": 0.8284291920313352}","{""winter"": 0.7386719660652071, ""spring"": 0.9557183491978292, ""summer"": 0.9798086061092528, ""fall"": 0.8169458440781792}",5.796985547542736,3,180,1128,387,180,2025-02-14 18:17:58.818730,2025-02-15 00:17:41.734499,359.71526281344325,360.0,69.6370001576905,55.536744275306944,14.10025588238355,58.25512422750311,60.996093505310185,9.716872801872004,11.025948127861737,42.984134216498425,Fog,Heavy,True,6219.404347624521,Fragile,,0.2699967207808275,40,Iyamuremye Jean,drivered8081c7@example.com,DL00387,32,3666.74,0.96045954284216,0.9920399930331518,10.04428719203602,0.7695484200680852,"{""highway"": 62.376467402159236, ""city"": 29.75693194756744, ""residential"": 24.182492219874497}",30,6,0.7485540149977573,0.95094145424897,3.4501765574999013,1,"['Basic', 'Advanced']","[""R350"", ""R474"", ""R253""]",0.4969005190457968,387,VEH1128,Isuzu D-Max,64,Coach,active,47,3227.613568585582,2014,14.672077358323811,0.7866746864836884,2025-02-03,156,18948.52923558168,0.1637191488148199,30.33152772781677,"{""co2"": 214.78988518542596, ""nox"": 43.948795770115304}",0.0012862484561473,0.0163710428770196,"{""engine_temp"": 182.12231855976455, ""oil_pressure"": 40.49666172542463, ""battery"": 12.804771182467642}",1.6343344075144843,387.0,348.0,1128
R181,370.2709769965387,Huye,Kamonyi,4,234.7266342634661,0.5642457245656809,23.63769099542008,41.29578474446584,0.3745566968120923,"{""0"": 0.86870809464995, ""1"": 0.876689920009256, ""2"": 0.7101259109848974, ""3"": 0.8261705389250917, ""4"": 0.7861160325020028, ""5"": 0.9559536286836716, ""6"": 0.9562920211695776, ""7"": 0.9387344790047845, ""8"": 0.8948405657056981, ""9"": 0.978868007926698, ""10"": 0.9254877684468614, ""11"": 0.9140926793187666, ""12"": 0.749372009806864, ""13"": 0.906111114418851, ""14"": 0.9554034001435122, ""15"": 0.9195638261052792, ""16"": 0.8011377758553724, ""17"": 0.9304551599061422, ""18"": 0.707740495433307, ""19"": 0.7963454436424648, ""20"": 0.9956223325280784, ""21"": 0.7075369753842556, ""22"": 0.9694086799151567, ""23"": 0.8754680966533993}","{""0"": 0.8194042765395093, ""1"": 0.8815515765331288, ""2"": 0.92450221304497, ""3"": 0.8244204889016534, ""4"": 0.8575284378440354, ""5"": 0.9690526587734278, ""6"": 0.866201051410959}","{""winter"": 0.8999555554680703, ""spring"": 0.9412269067735799, ""summer"": 0.9873239412515549, ""fall"": 0.890036067737095}",2.5982918192542037,0,181,313,97,181,2025-02-22 15:53:33.818730,2025-02-22 20:17:06.636941,263.54697017627143,240.0,95.88843769771704,74.26302219884835,21.62541549886869,248.7028054315608,234.7266342634661,56.62052694407022,71.32074621373287,27.94416391275793,Clear,Moderate,True,1978.341467631202,Perishable,Tire pressure warning,0.106438591770844,29,Ndagijimana Jean,drivereca9bfb2@example.com,DL00097,157,32308.85,0.5815768100575649,0.7158072601446633,5.489477254096613,0.9981323988327354,"{""highway"": 67.04414012921922, ""city"": 30.94848752929683, ""residential"": 17.028508924209905}",46,8,0.8751069191804164,0.9252731420299906,3.629019694810423,5,"['Basic', 'Advanced']","[""R397"", ""R090"", ""R365""]",0.3758076745935178,97,VEH0313,Toyota Land Cruiser,69,Cab,maintenance,184,31414.4210389334,2014,12.303916719864334,0.5150102815090472,2025-02-22,104,16955.515601691433,0.119340314956464,41.77953973440974,"{""co2"": 246.00381844216133, ""nox"": 11.299553064702014}",0.0082480474430873,0.0109165537548956,"{""engine_temp"": 215.42975131431953, ""oil_pressure"": 47.61320770872793, ""battery"": 12.87058115478234}",1.160433749348325,97.0,126.0,313
R182,189.06796371883527,Kamonyi,Karongi,2,226.8158982434896,0.8132404522938257,15.130679432756391,10.602912740026424,0.5970999011702021,"{""0"": 0.8901628345200806, ""1"": 0.7965900013355569, ""2"": 0.9067278285457329, ""3"": 0.789133442949991, ""4"": 0.9860970955732853, ""5"": 0.8930421469645561, ""6"": 0.7146254155059755, ""7"": 0.8741375725749814, ""8"": 0.8258561545675873, ""9"": 0.7493600178769697, ""10"": 0.8806882531884067, ""11"": 0.9917265562774487, ""12"": 0.7551440124402699, ""13"": 0.965739876207037, ""14"": 0.7111818756668047, ""15"": 0.9995804144214211, ""16"": 0.7637508304380695, ""17"": 0.90047898468449, ""18"": 0.8825776194940245, ""19"": 0.8289219457972576, ""20"": 0.7730530683053497, ""21"": 0.7083032414734215, ""22"": 0.7889497979173606, ""23"": 0.7599808490719373}","{""0"": 0.8004043818399601, ""1"": 0.9516556326142929, ""2"": 0.9083086256161506, ""3"": 0.9293509727846682, ""4"": 0.9158269614250442, ""5"": 0.9706998090502719, ""6"": 0.8778539572047364}","{""winter"": 0.7218088644036725, ""spring"": 0.8118635540689724, ""summer"": 0.9250820473892443, ""fall"": 0.8675340691734436}",5.06863010424119,11,182,1129,83,182,2025-02-06 03:24:37.818730,2025-02-06 05:40:28.890832,135.8512016953473,120.0,56.46965955644692,43.31096673691232,13.1586928195346,242.76316192556052,226.8158982434896,107.21870350619422,138.65690068996443,19.07707724388339,Fog,Light,False,6890.283079320127,Fragile,,0.2058083673425776,67,Rwigema Eric,driverf1ef08fb@example.com,DL00083,143,2931.15,0.6260826840515865,0.9780219490664964,8.951698863872897,0.8249885958374148,"{""highway"": 61.90768866712837, ""city"": 23.517778785608805, ""residential"": 18.04644948373225}",42,22,0.8284781748187968,0.8052038766047291,3.1690791909209004,2,"['Basic', 'Advanced']","[""R409"", ""R177"", ""R457""]",0.246677773738333,83,VEH1129,Isuzu D-Max,85,Coaster,active,284,81698.23346229002,2023,10.580654440147878,0.7026776400670338,2025-02-04,135,15764.891044206388,0.0956076958428717,44.64520216626123,"{""co2"": 103.25159115193969, ""nox"": 22.761170802023592}",0.0026249588042452,0.0403117925636269,"{""engine_temp"": 217.6407023740723, ""oil_pressure"": 34.720206864035625, ""battery"": 12.976551922180347}",0.583645919395275,83.0,282.0,1129
R185,433.7769815756136,Rubavu,Kamonyi,9,425.0672151002232,0.1449559005233933,11.83270465670941,19.225820254396695,0.4050472760254475,"{""0"": 0.9053184416023662, ""1"": 0.707126481224351, ""2"": 0.853862072295686, ""3"": 0.8085709302892999, ""4"": 0.7609920221940979, ""5"": 0.9211978271359225, ""6"": 0.9580221419050641, ""7"": 0.8312236822978647, ""8"": 0.9071333797332282, ""9"": 0.8504643990814669, ""10"": 0.8849093439768035, ""11"": 0.9329411416052606, ""12"": 0.9505131150208015, ""13"": 0.76158074850636, ""14"": 0.7696701337675982, ""15"": 0.9886797689773399, ""16"": 0.8181363437170588, ""17"": 0.876505605400843, ""18"": 0.7539728957559977, ""19"": 0.819740692605719, ""20"": 0.8348854522057102, ""21"": 0.8367731148750677, ""22"": 0.880329465812508, ""23"": 0.951976238879153}","{""0"": 0.8499087182543528, ""1"": 0.8159713770998392, ""2"": 0.8468617882861531, ""3"": 0.8836260860493955, ""4"": 0.9482057382612009, ""5"": 0.8694634432145414, ""6"": 0.8591231111167473}","{""winter"": 0.7475819143421888, ""spring"": 0.9045844243949676, ""summer"": 0.9687540431029007, ""fall"": 0.8674068802399577}",3.4428899762822,3,185,239,488,185,2024-06-30 11:13:34.818730,2024-06-30 21:18:58.235833,605.3902850558391,540.0,70.75017960386572,44.5082341198176,26.24194548404812,433.3578283528437,425.0672151002232,42.94992890210047,53.66970134785167,67.20571612173221,Clear,Light,False,5359.996455793991,Perishable,,0.3941051376555062,96,Umuhoza Claude,driverd9a103c0@example.com,DL00488,188,20458.04,0.8580063311694002,0.8190972642355054,1.9128606852466064,0.9092290561276182,"{""highway"": 68.24466131425201, ""city"": 26.4312387943473, ""residential"": 20.74507166675236}",41,38,0.6591967948336822,0.7787722751295987,4.175722922656551,2,['Basic'],"[""R320"", ""R434"", ""R036""]",0.2609003040288605,488,VEH0239,Nissan Patrol,64,Coaster,active,58,12722.422313517643,2013,10.915770217005424,0.6965083795699625,2024-10-20,96,18928.689340448916,0.2702539856131319,32.60020155002006,"{""co2"": 204.55552203150683, ""nox"": 44.44591327150068}",0.0031791551817733,0.040692691226437,"{""engine_temp"": 212.88846642445765, ""oil_pressure"": 52.40856564758947, ""battery"": 12.34099877259026}",1.4016616609641004,488.0,85.0,239
